2012,5,NAICS CLASSIFICATION: (11242),66000,65.8
2012,5,NAICS CLASSIFICATION: (1125),237000,2.5
2012,5,NAICS CLASSIFICATION: (1129),941000,6.3
2012,5,NAICS CLASSIFICATION: (11291), (D),(D)
2012,5,NAICS CLASSIFICATION: (11292), (D),(D)
2012,5,NAICS CLASSIFICATION: (11293), (D),(D)
2012,5,NAICS CLASSIFICATION: (11299),839000,5.6
2012,6,NAICS CLASSIFICATION: (111),30056994000,2.2
2012,6,NAICS CLASSIFICATION: (1111),1106590000,3.5
2012,6,NAICS CLASSIFICATION: (11112), (D),(D)
2012,6,NAICS CLASSIFICATION: (11113), (D),(D)
2012,6,NAICS CLASSIFICATION: (11114),35180000,11.1
2012,6,NAICS CLASSIFICATION: (11115),161604000,4.9
2012,6,NAICS CLASSIFICATION: (11116),740782000,4.5
2012,6,NAICS CLASSIFICATION: (11119),155741000,11.5
2012,6,NAICS CLASSIFICATION: (1112),6389735000,4.1
2012,6,NAICS CLASSIFICATION: (111211),215297000,7
2012,6,NAICS CLASSIFICATION: (111219),6174437000,4.3
2012,6,NAICS CLASSIFICATION: (1113),17350270000,2.7
2012,6,NAICS CLASSIFICATION: (11131), (D),(D)
2012,6,NAICS CLASSIFICATION: (11132), (D),(D)
2012,6,NAICS CLASSIFICATION: (11133),16361113000,2.7
2012,6,NAICS CLASSIFICATION: (111331),45466000,8.2
2012,6,NAICS CLASSIFICATION: (111332),6379887000,3.1
2012,6,NAICS CLASSIFICATION: (111333),1717737000,13.2
2012,6,NAICS CLASSIFICATION: (111334),205838000,6
2012,6,NAICS CLASSIFICATION: (111335),6329779000,3.8
2012,6,NAICS CLASSIFICATION: (111336),432888000,8.5
2012,6,NAICS CLASSIFICATION: (111339),1249518000,3.9
2012,6,NAICS CLASSIFICATION: (1114),2512972000,4.7
2012,6,NAICS CLASSIFICATION: (11141),410301000,8.7
2012,6,NAICS CLASSIFICATION: (11142),2102671000,4.5
2012,6,NAICS CLASSIFICATION: (111421),1055999000,7.7
2012,6,NAICS CLASSIFICATION: (111422),1046672000,4.2
2012,6,NAICS CLASSIFICATION: (1119),2697427000,6.6
2012,6,NAICS CLASSIFICATION: (11192),552218000,4.4
2012,6,NAICS CLASSIFICATION: (11194),802586000,9.8
2012,6,NAICS CLASSIFICATION: (11199),1342623000,8.2
2012,6,NAICS CLASSIFICATION: (112),309904000,5.7
2012,6,NAICS CLASSIFICATION: (1121),284659000,6.1
2012,6,NAICS CLASSIFICATION: (11211),58838000,6.5
2012,6,NAICS CLASSIFICATION: (112111),57998000,6.5
2012,6,NAICS CLASSIFICATION: (112112),840000,11.2
2012,6,NAICS CLASSIFICATION: (11212),225821000,7.3
2012,6,NAICS CLASSIFICATION: (1122), (D),(D)
2012,6,NAICS CLASSIFICATION: (1123),14578000,4
2012,6,NAICS CLASSIFICATION: (11231),4800000,4.9
2012,6,NAICS CLASSIFICATION: (11232),5461000,3.4
2012,6,NAICS CLASSIFICATION: (11233), (D),(D)
2012,6,NAICS CLASSIFICATION: (11234), (D),(D)
2012,6,NAICS CLASSIFICATION: (11239),2401000,4.7
2012,6,NAICS CLASSIFICATION: (1124),6135000,13.3
2012,6,NAICS CLASSIFICATION: (11241),6013000,13.3
2012,6,NAICS CLASSIFICATION: (11242),122000,22
2012,6,NAICS CLASSIFICATION: (1125), (D),(D)
2012,6,NAICS CLASSIFICATION: (1129),3796000,3.5
2012,6,NAICS CLASSIFICATION: (11291), (D),(D)
2012,6,NAICS CLASSIFICATION: (11292),517000,21.9
2012,6,NAICS CLASSIFICATION: (11293), (D),(D)
2012,6,NAICS CLASSIFICATION: (11299),2822000,2.4
2012,8,NAICS CLASSIFICATION: (111),2285020000,5.7
2012,8,NAICS CLASSIFICATION: (1111),1369162000,3.3
2012,8,NAICS CLASSIFICATION: (11111),25000,65
2012,8,NAICS CLASSIFICATION: (11112), (D),(D)
2012,8,NAICS CLASSIFICATION: (11113), (D),(D)
2012,8,NAICS CLASSIFICATION: (11114), (D),(D)
2012,8,NAICS CLASSIFICATION: (11115),817927000,3.1
2012,8,NAICS CLASSIFICATION: (11119),182360000,8.8
2012,8,NAICS CLASSIFICATION: (1112),300489000,10
2012,8,NAICS CLASSIFICATION: (111211),206335000,8.1
2012,8,NAICS CLASSIFICATION: (111219),94154000,17.1
2012,8,NAICS CLASSIFICATION: (1113),23344000,10.8
2012,8,NAICS CLASSIFICATION: (11133),23344000,10.8
2012,8,NAICS CLASSIFICATION: (111331),2917000,10.6
2012,8,NAICS CLASSIFICATION: (111332), (D),(D)
2012,8,NAICS CLASSIFICATION: (111333),2000,98.3
2012,8,NAICS CLASSIFICATION: (111334), (D),(D)
2012,8,NAICS CLASSIFICATION: (111335), (D),(D)
2012,8,NAICS CLASSIFICATION: (111336), (D),(D)
2012,8,NAICS CLASSIFICATION: (111339),17933000,13.7
2012,8,NAICS CLASSIFICATION: (1114),276225000,11
2012,8,NAICS CLASSIFICATION: (11141),20623000,9
2012,8,NAICS CLASSIFICATION: (11142),255602000,11.9
2012,8,NAICS CLASSIFICATION: (111421),151571000,10.7
2012,8,NAICS CLASSIFICATION: (111422),104030000,16.3
2012,8,NAICS CLASSIFICATION: (1119),315801000,17.5
2012,8,NAICS CLASSIFICATION: (11194),239477000,22.9
2012,8,NAICS CLASSIFICATION: (11199),76324000,5.9
2012,8,NAICS CLASSIFICATION: (112),149562000,3.9
2012,8,NAICS CLASSIFICATION: (1121),143167000,4.2
2012,8,NAICS CLASSIFICATION: (11211),132323000,5.7
2012,8,NAICS CLASSIFICATION: (112111),86728000,5.9
2012,8,NAICS CLASSIFICATION: (112112),45595000,7.7
2012,8,NAICS CLASSIFICATION: (11212),10843000,17.1
2012,8,NAICS CLASSIFICATION: (1122), (D),(D)
2012,8,NAICS CLASSIFICATION: (1123), (D),(D)
2012,8,NAICS CLASSIFICATION: (11231), (D),(D)
2012,8,NAICS CLASSIFICATION: (11239),164000,(H)
2012,8,NAICS CLASSIFICATION: (1124),2536000,24.4
2012,8,NAICS CLASSIFICATION: (11241),2477000,23.6
2012,8,NAICS CLASSIFICATION: (11242),59000,88.2
2012,8,NAICS CLASSIFICATION: (1125), (D),(D)
2012,8,NAICS CLASSIFICATION: (1129),2609000,25.6
2012,8,NAICS CLASSIFICATION: (11291),14000,30.9
2012,8,NAICS CLASSIFICATION: (11292),525000,39.8
2012,8,NAICS CLASSIFICATION: (11299),2070000,23.7
2012,9,NAICS CLASSIFICATION: (111),375168000,7.1
2012,9,NAICS CLASSIFICATION: (1111),7364000,19.8
2012,9,NAICS CLASSIFICATION: (11111), (D),(D)
2012,9,NAICS CLASSIFICATION: (11114), (D),(D)
2012,9,NAICS CLASSIFICATION: (11115), (D),(D)
2012,9,NAICS CLASSIFICATION: (11119), (D),(D)
2012,9,NAICS CLASSIFICATION: (1112),32965000,10.6
2012,9,NAICS CLASSIFICATION: (111211), (D),(D)
2012,9,NAICS CLASSIFICATION: (111219), (D),(D)
2012,9,NAICS CLASSIFICATION: (1113),27068000,5.9
2012,9,NAICS CLASSIFICATION: (11133),27068000,5.9
2012,9,NAICS CLASSIFICATION: (111331),15573000,5.1
2012,9,NAICS CLASSIFICATION: (111332),1925000,13.8
2012,9,NAICS CLASSIFICATION: (111333), (D),(D)
2012,9,NAICS CLASSIFICATION: (111334),2296000,38.7
2012,9,NAICS CLASSIFICATION: (111335), (D),(D)
2012,9,NAICS CLASSIFICATION: (111336), (D),(D)
2012,9,NAICS CLASSIFICATION: (111339), (D),(D)
2012,9,NAICS CLASSIFICATION: (1114),258589000,9.6
2012,9,NAICS CLASSIFICATION: (11141),3574000,13.5
2012,9,NAICS CLASSIFICATION: (11142),255015000,9.5
2012,9,NAICS CLASSIFICATION: (111421),126030000,5.2
2012,9,NAICS CLASSIFICATION: (111422),128985000,13.9
2012,9,NAICS CLASSIFICATION: (1119),49181000,3.3
2012,9,NAICS CLASSIFICATION: (11191), (D),(D)
2012,9,NAICS CLASSIFICATION: (11194), (D),(D)
2012,9,NAICS CLASSIFICATION: (11199), (D),(D)
2012,9,NAICS CLASSIFICATION: (112),13970000,6.2
2012,9,NAICS CLASSIFICATION: (1121),13512000,6.5
2012,9,NAICS CLASSIFICATION: (11211),355000,43.7
2012,9,NAICS CLASSIFICATION: (112111), (D),(D)
2012,9,NAICS CLASSIFICATION: (112112), (D),(D)
2012,9,NAICS CLASSIFICATION: (11212),13157000,6.6
2012,9,NAICS CLASSIFICATION: (1122),72000,12.4
2012,9,NAICS CLASSIFICATION: (1123),70000,14
2012,9,NAICS CLASSIFICATION: (11231),14000,35.2
2012,9,NAICS CLASSIFICATION: (11232), (D),(D)
2012,9,NAICS CLASSIFICATION: (11233), (D),(D)
2012,9,NAICS CLASSIFICATION: (11239),28000,11.1
2012,9,NAICS CLASSIFICATION: (1124), (D),(D)
2012,9,NAICS CLASSIFICATION: (11241),52000,6.8
2012,9,NAICS CLASSIFICATION: (11242), (D),(D)
2012,9,NAICS CLASSIFICATION: (1125), (D),(D)
2012,9,NAICS CLASSIFICATION: (1129),253000,19.1
2012,9,NAICS CLASSIFICATION: (11291),41000,46.3
2012,9,NAICS CLASSIFICATION: (11292),29000,61.2
2012,9,NAICS CLASSIFICATION: (11299),183000,24.5
2012,10,NAICS CLASSIFICATION: (111),377580000,8.8
2012,10,NAICS CLASSIFICATION: (1111),303622000,10.2
2012,10,NAICS CLASSIFICATION: (11111), (D),(D)
2012,10,NAICS CLASSIFICATION: (11114), (D),(D)
2012,10,NAICS CLASSIFICATION: (11115),117605000,18.6
2012,10,NAICS CLASSIFICATION: (11119),165800000,12.1
2012,10,NAICS CLASSIFICATION: (1112),48710000,2.7
2012,10,NAICS CLASSIFICATION: (111211),2741000,10.3
2012,10,NAICS CLASSIFICATION: (111219),45969000,2.8
2012,10,NAICS CLASSIFICATION: (1113), (D),(D)
2012,10,NAICS CLASSIFICATION: (11133), (D),(D)
2012,10,NAICS CLASSIFICATION: (111331), (D),(D)
2012,10,NAICS CLASSIFICATION: (111332), (D),(D)
2012,10,NAICS CLASSIFICATION: (111333), (D),(D)
2012,10,NAICS CLASSIFICATION: (111334),45000,26.2
2012,10,NAICS CLASSIFICATION: (111339), (D),(D)
2012,10,NAICS CLASSIFICATION: (1114), (D),(D)
2012,10,NAICS CLASSIFICATION: (11141), (D),(D)
2012,10,NAICS CLASSIFICATION: (11142),8296000,28.9
2012,10,NAICS CLASSIFICATION: (111421), (D),(D)
2012,10,NAICS CLASSIFICATION: (111422), (D),(D)
2012,10,NAICS CLASSIFICATION: (1119),12614000,32.5
2012,10,NAICS CLASSIFICATION: (11194),3103000,23
2012,10,NAICS CLASSIFICATION: (11199),9511000,50.3
2012,10,NAICS CLASSIFICATION: (112),51458000,5.8
2012,10,NAICS CLASSIFICATION: (1121), (D),(D)
2012,10,NAICS CLASSIFICATION: (11211), (D),(D)
2012,10,NAICS CLASSIFICATION: (112111),673000,28.2
2012,10,NAICS CLASSIFICATION: (112112), (D),(D)
2012,10,NAICS CLASSIFICATION: (11212), (D),(D)
2012,10,NAICS CLASSIFICATION: (1123),46393000,3.5
2012,10,NAICS CLASSIFICATION: (11231), (D),(D)
2012,10,NAICS CLASSIFICATION: (11232),45765000,4
2012,10,NAICS CLASSIFICATION: (11239), (D),(D)
2012,10,NAICS CLASSIFICATION: (1124), (D),(D)
2012,10,NAICS CLASSIFICATION: (11242), (D),(D)
2012,10,NAICS CLASSIFICATION: (1129), (D),(D)
2012,10,NAICS CLASSIFICATION: (11292), (D),(D)
2012,10,NAICS CLASSIFICATION: (11299), (D),(D)
2012,12,NAICS CLASSIFICATION: (111),5923121000,2.4
2012,12,NAICS CLASSIFICATION: (1111),19222000,13.8
2012,12,NAICS CLASSIFICATION: (11111),2205000,27.1
2012,12,NAICS CLASSIFICATION: (11113), (D),(D)
2012,12,NAICS CLASSIFICATION: (11114), (D),(D)
2012,12,NAICS CLASSIFICATION: (11115), (D),(D)
2012,12,NAICS CLASSIFICATION: (11116), (D),(D)
2012,12,NAICS CLASSIFICATION: (11119), (D),(D)
2012,12,NAICS CLASSIFICATION: (1112),1406984000,1.8
2012,12,NAICS CLASSIFICATION: (111211),156135000,18
2012,12,NAICS CLASSIFICATION: (111219),1250849000,1.2
2012,12,NAICS CLASSIFICATION: (1113),1819270000,3
2012,12,NAICS CLASSIFICATION: (11131),1376533000,2.7
2012,12,NAICS CLASSIFICATION: (11132),129199000,5.5
2012,12,NAICS CLASSIFICATION: (11133),313538000,14.9
2012,12,NAICS CLASSIFICATION: (111331),21000,43
2012,12,NAICS CLASSIFICATION: (111332),2688000,13.1
2012,12,NAICS CLASSIFICATION: (111333),126013000,33.8
2012,12,NAICS CLASSIFICATION: (111334),73155000,14
2012,12,NAICS CLASSIFICATION: (111335),10927000,7.9
2012,12,NAICS CLASSIFICATION: (111336),245000,44.3
2012,12,NAICS CLASSIFICATION: (111339),100489000,15.2
2012,12,NAICS CLASSIFICATION: (1114),1690714000,5.5
2012,12,NAICS CLASSIFICATION: (11141),49634000,9
2012,12,NAICS CLASSIFICATION: (11142),1641080000,5.5
2012,12,NAICS CLASSIFICATION: (111421),859411000,6.4
2012,12,NAICS CLASSIFICATION: (111422),781669000,4.8
2012,12,NAICS CLASSIFICATION: (1119),986931000,2.4
2012,12,NAICS CLASSIFICATION: (11191), (D),(D)
2012,12,NAICS CLASSIFICATION: (11192), (D),(D)
2012,12,NAICS CLASSIFICATION: (11193),625045000,4.3
2012,12,NAICS CLASSIFICATION: (11194),32686000,18.6
2012,12,NAICS CLASSIFICATION: (11199),283973000,5.5
2012,12,NAICS CLASSIFICATION: (112),46278000,14.5
2012,12,NAICS CLASSIFICATION: (1121),39473000,9.4
2012,12,NAICS CLASSIFICATION: (11211),34719000,8.4
2012,12,NAICS CLASSIFICATION: (112111),34719000,8.4
2012,12,NAICS CLASSIFICATION: (11212),4754000,24.7
2012,12,NAICS CLASSIFICATION: (1122),26000,32.9
2012,12,NAICS CLASSIFICATION: (1123),5297000,64.9
2012,12,NAICS CLASSIFICATION: (11231),1128000,71.5
2012,12,NAICS CLASSIFICATION: (11232),3883000,77.4
2012,12,NAICS CLASSIFICATION: (11239),286000,99.4
2012,12,NAICS CLASSIFICATION: (1124),30000,20.9
2012,12,NAICS CLASSIFICATION: (11241),16000,35.4
2012,12,NAICS CLASSIFICATION: (11242),14000,17.3
2012,12,NAICS CLASSIFICATION: (1125),209000,48.3
2012,12,NAICS CLASSIFICATION: (1129),1244000,21.6
2012,12,NAICS CLASSIFICATION: (11291), (D),(D)
2012,12,NAICS CLASSIFICATION: (11292),619000,34.7
2012,12,NAICS CLASSIFICATION: (11293), (D),(D)
2012,12,NAICS CLASSIFICATION: (11299),466000,47.5
2012,13,NAICS CLASSIFICATION: (111),3561189000,1.5
2012,13,NAICS CLASSIFICATION: (1111),269623000,1.8
2012,13,NAICS CLASSIFICATION: (11111),29405000,4.2
2012,13,NAICS CLASSIFICATION: (11112), (D),(D)
2012,13,NAICS CLASSIFICATION: (11113), (D),(D)
2012,13,NAICS CLASSIFICATION: (11114),11089000,4
2012,13,NAICS CLASSIFICATION: (11115),106408000,3.7
2012,13,NAICS CLASSIFICATION: (11119),122712000,2.8
2012,13,NAICS CLASSIFICATION: (1112),367851000,0.9
2012,13,NAICS CLASSIFICATION: (111211), (D),(D)
2012,13,NAICS CLASSIFICATION: (111219), (D),(D)
2012,13,NAICS CLASSIFICATION: (1113),280693000,2
2012,13,NAICS CLASSIFICATION: (11132), (D),(D)
2012,13,NAICS CLASSIFICATION: (11133), (D),(D)
2012,13,NAICS CLASSIFICATION: (111331),1173000,20.8
2012,13,NAICS CLASSIFICATION: (111332),7281000,6.9
2012,13,NAICS CLASSIFICATION: (111333), (D),(D)
2012,13,NAICS CLASSIFICATION: (111334),63817000,3.5
2012,13,NAICS CLASSIFICATION: (111335),147868000,1.6
2012,13,NAICS CLASSIFICATION: (111336),216000,19.7
2012,13,NAICS CLASSIFICATION: (111339),60068000,2.1
2012,13,NAICS CLASSIFICATION: (1114),254061000,4
